bu_id,source_id,segment1_id,segment2_id,year_flag_desc,period_flag_desc,year_flag,period_flag,bu_group,bu_ref,segment1_ref,segment2_ref,segment1_group,segment2_group,Ey_period,source_group,Source_ref,sys_manual_ind,Journal_type,preparer_ref,department,Category,reporting_amount_curr_cd,functional_curr_cd
6,21,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,ANNE - EY_UNKNOWN (ANNE),,Common,EY_NA,MYR
6,21,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,21,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,ERIK - EY_UNKNOWN (ERIK),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,ERIK - EY_UNKNOWN (ERIK),,Common,EY_NA,MYR
6,22,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
6,22,31,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,27,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,27,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,27,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,27,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,27,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,27,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,27,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CHANDRAN - EY_UNKNOWN (CHANDRAN),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CHANDRAN - EY_UNKNOWN (CHANDRAN),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CHANDRAN - EY_UNKNOWN (CHANDRAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CHANDRAN - EY_UNKNOWN (CHANDRAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,18,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,18,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,18,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CHANDRAN - EY_UNKNOWN (CHANDRAN),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CHANDRAN - EY_UNKNOWN (CHANDRAN),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,28,27,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
6,29,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,29,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,10,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,10,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,18,12,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,18,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,18,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,18,27,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
6,30,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
6,30,27,23,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,TRACYWONG - EY_UNKNOWN (TRACYWONG),,Common,EY_NA,MYR
