yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,name,park,attendance
2001,NL,MIL,MIL,C,4,162,81,68,94,N,N,N,N,Milwaukee Brewers,Miller Park,2811041
2001,AL,MIN,MIN,C,2,162,81,85,77,N,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,1782929
2001,NL,MON,WSN,E,5,162,81,68,94,N,N,N,N,Montreal Expos,Stade Olympique,642745
2001,AL,NYA,NYY,E,1,161,80,95,65,Y,N,Y,N,New York Yankees,Yankee Stadium II,3264907
2001,NL,NYN,NYM,E,3,162,81,82,80,N,N,N,N,New York Mets,Shea Stadium,2658330
2001,AL,OAK,OAK,W,2,162,81,102,60,N,Y,N,N,Oakland Athletics,Oakland Coliseum,2133277
2001,NL,PHI,PHI,E,2,162,81,86,76,N,N,N,N,Philadelphia Phillies,Veterans Stadium,1782054
2001,NL,PIT,PIT,C,6,162,81,62,100,N,N,N,N,Pittsburgh Pirates,PNC Park,2464870
2001,NL,SDN,SDP,W,4,162,81,79,83,N,N,N,N,San Diego Padres,Qualcomm Stadium,2378128
2001,AL,SEA,SEA,W,1,162,81,116,46,Y,N,N,N,Seattle Mariners,Safeco Field,3507326
2001,NL,SFN,SFG,W,2,162,81,90,72,N,N,N,N,San Francisco Giants,PacBell Park,3311958
2001,NL,SLN,STL,C,2,162,82,93,69,N,Y,N,N,St. Louis Cardinals,Busch Stadium II,3109578
2001,AL,TBA,TBD,E,5,162,81,62,100,N,N,N,N,Tampa Bay Devil Rays,Tropicana Field,1298365
2001,AL,TEX,TEX,W,4,162,82,73,89,N,N,N,N,Texas Rangers,The Ballpark at Arlington,2831021
2001,AL,TOR,TOR,E,3,162,82,80,82,N,N,N,N,Toronto Blue Jays,Skydome,1915438
2002,AL,ANA,ANA,W,2,162,81,99,63,N,Y,Y,Y,Anaheim Angels,Edison International Field,2305547
2002,NL,ARI,ARI,W,1,162,81,98,64,Y,N,N,N,Arizona Diamondbacks,Bank One Ballpark,3198977
2002,NL,ATL,ATL,E,1,161,81,101,59,Y,N,N,N,Atlanta Braves,Turner Field,2603484
2002,AL,BAL,BAL,E,4,162,81,67,95,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2682439
2002,AL,BOS,BOS,E,2,162,81,93,69,N,N,N,N,Boston Red Sox,Fenway Park II,2650862
2002,AL,CHA,CHW,C,2,162,81,81,81,N,N,N,N,Chicago White Sox,Comiskey Park II,1676911
2002,NL,CHN,CHC,C,5,162,78,67,95,N,N,N,N,Chicago Cubs,Wrigley Field,2693096
2002,NL,CIN,CIN,C,3,162,80,78,84,N,N,N,N,Cincinnati Reds,Cinergy Field,1855787
2002,AL,CLE,CLE,C,3,162,81,74,88,N,N,N,N,Cleveland Indians,Jacobs Field,2616940
2002,NL,COL,COL,W,4,162,81,73,89,N,N,N,N,Colorado Rockies,Coors Field,2737838
2002,AL,DET,DET,C,5,161,80,55,106,N,N,N,N,Detroit Tigers,Comerica Park,1503623
2002,NL,FLO,FLA,E,4,162,81,79,83,N,N,N,N,Florida Marlins,Pro Player Stadium,813118
2002,NL,HOU,HOU,C,2,162,81,84,78,N,N,N,N,Houston Astros,Minute Maid Park,2517357
2002,AL,KCA,KCR,C,4,162,77,62,100,N,N,N,N,Kansas City Royals,Kauffman Stadium,1323036
2002,NL,LAN,LAD,W,3,162,81,92,70,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3131255
2002,NL,MIL,MIL,C,6,162,81,56,106,N,N,N,N,Milwaukee Brewers,Miller Park,1969153
2002,AL,MIN,MIN,C,1,161,81,94,67,Y,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,1924473
2002,NL,MON,WSN,E,2,162,81,83,79,N,N,N,N,Montreal Expos,Stade Olympique,812045
2002,AL,NYA,NYY,E,1,161,80,103,58,Y,N,N,N,New York Yankees,Yankee Stadium II,3465807
2002,NL,NYN,NYM,E,5,161,78,75,86,N,N,N,N,New York Mets,Shea Stadium,2804838
2002,AL,OAK,OAK,W,1,162,81,103,59,Y,N,N,N,Oakland Athletics,Oakland Coliseum,2169811
2002,NL,PHI,PHI,E,3,161,79,80,81,N,N,N,N,Philadelphia Phillies,Veterans Stadium,1618467
2002,NL,PIT,PIT,C,4,161,79,72,89,N,N,N,N,Pittsburgh Pirates,PNC Park,1784988
2002,NL,SDN,SDP,W,5,162,81,66,96,N,N,N,N,San Diego Padres,Qualcomm Stadium,2220601
2002,AL,SEA,SEA,W,3,162,81,93,69,N,N,N,N,Seattle Mariners,Safeco Field,3542938
2002,NL,SFN,SFG,W,2,162,81,95,66,N,Y,Y,N,San Francisco Giants,PacBell Park,3253203
2002,NL,SLN,STL,C,1,162,81,97,65,Y,N,N,N,St. Louis Cardinals,Busch Stadium II,3011756
2002,AL,TBA,TBD,E,5,161,81,55,106,N,N,N,N,Tampa Bay Devil Rays,Tropicana Field,1065742
2002,AL,TEX,TEX,W,4,162,80,72,90,N,N,N,N,Texas Rangers,The Ballpark at Arlington,2352397
2002,AL,TOR,TOR,E,3,162,81,78,84,N,N,N,N,Toronto Blue Jays,Skydome,1637900
2003,AL,ANA,ANA,W,3,162,82,77,85,N,N,N,N,Anaheim Angels,Edison International Field,3061094
2003,NL,ARI,ARI,W,3,162,81,84,78,N,N,N,N,Arizona Diamondbacks,Bank One Ballpark,2805542
2003,NL,ATL,ATL,E,1,162,81,101,61,Y,N,N,N,Atlanta Braves,Turner Field,2401084
2003,AL,BAL,BAL,E,4,163,81,71,91,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2454523
2003,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,Boston Red Sox,Fenway Park II,2724165
2003,AL,CHA,CHW,C,2,162,81,86,76,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1939524
2003,NL,CHN,CHC,C,1,162,81,88,74,Y,N,N,N,Chicago Cubs,Wrigley Field,2962630
2003,NL,CIN,CIN,C,5,162,81,69,93,N,N,N,N,Cincinnati Reds,Great American Ball Park,2355259
2003,AL,CLE,CLE,C,4,162,81,68,94,N,N,N,N,Cleveland Indians,Jacobs Field,1730002
2003,NL,COL,COL,W,4,162,81,74,88,N,N,N,N,Colorado Rockies,Coors Field,2334085
2003,AL,DET,DET,C,5,162,81,43,119,N,N,N,N,Detroit Tigers,Comerica Park,1368245
2003,NL,FLO,FLA,E,2,162,81,91,71,N,Y,Y,Y,Florida Marlins,Pro Player Stadium,1303215
2003,NL,HOU,HOU,C,2,162,81,87,75,N,N,N,N,Houston Astros,Minute Maid Park,2454241
2003,AL,KCA,KCR,C,3,162,80,83,79,N,N,N,N,Kansas City Royals,Kauffman Stadium,1779895
2003,NL,LAN,LAD,W,2,162,81,85,77,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3138626
2003,NL,MIL,MIL,C,6,162,81,68,94,N,N,N,N,Milwaukee Brewers,Miller Park,1700354
2003,AL,MIN,MIN,C,1,162,81,90,72,Y,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,1946011
2003,NL,MON,WSN,E,4,162,81,83,79,N,N,N,N,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,1025639
2003,AL,NYA,NYY,E,1,163,82,101,61,Y,N,Y,N,New York Yankees,Yankee Stadium II,3465600
2003,NL,NYN,NYM,E,5,161,80,66,95,N,N,N,N,New York Mets,Shea Stadium,2140599
2003,AL,OAK,OAK,W,1,162,81,96,66,Y,N,N,N,Oakland Athletics,Oakland Coliseum,2216596
2003,NL,PHI,PHI,E,3,162,81,86,76,N,N,N,N,Philadelphia Phillies,Veterans Stadium,2259948
2003,NL,PIT,PIT,C,4,162,81,75,87,N,N,N,N,Pittsburgh Pirates,PNC Park,1636751
2003,NL,SDN,SDP,W,5,162,81,64,98,N,N,N,N,San Diego Padres,Qualcomm Stadium,2030084
2003,AL,SEA,SEA,W,2,162,81,93,69,N,N,N,N,Seattle Mariners,Safeco Field,3268509
2003,NL,SFN,SFG,W,1,161,81,100,61,Y,N,N,N,San Francisco Giants,PacBell Park,3264898
2003,NL,SLN,STL,C,3,162,81,85,77,N,N,N,N,St. Louis Cardinals,Busch Stadium II,2910386
2003,AL,TBA,TBD,E,5,162,81,63,99,N,N,N,N,Tampa Bay Devil Rays,Tropicana Field,1058695
2003,AL,TEX,TEX,W,4,162,81,71,91,N,N,N,N,Texas Rangers,The Ballpark at Arlington,2094394
2003,AL,TOR,TOR,E,3,162,81,86,76,N,N,N,N,Toronto Blue Jays,Skydome,1799458
2004,AL,ANA,ANA,W,1,162,81,92,70,Y,N,N,N,Anaheim Angels,Angels Stadium of Anaheim,3375677
2004,NL,ARI,ARI,W,5,162,81,51,111,N,N,N,N,Arizona Diamondbacks,Bank One Ballpark,2519560
2004,NL,ATL,ATL,E,1,162,81,96,66,Y,N,N,N,Atlanta Braves,Turner Field,2327565
2004,AL,BAL,BAL,E,3,162,81,78,84,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2744018
2004,AL,BOS,BOS,E,2,162,81,98,64,N,Y,Y,Y,Boston Red Sox,Fenway Park II,2837294
2004,AL,CHA,CHW,C,2,162,81,83,79,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1930537
2004,NL,CHN,CHC,C,3,162,82,89,73,N,N,N,N,Chicago Cubs,Wrigley Field,3170154
2004,NL,CIN,CIN,C,4,162,81,76,86,N,N,N,N,Cincinnati Reds,Great American Ball Park,2287250
2004,AL,CLE,CLE,C,3,162,81,80,82,N,N,N,N,Cleveland Indians,Jacobs Field,1814401
2004,NL,COL,COL,W,4,162,81,68,94,N,N,N,N,Colorado Rockies,Coors Field,2338069
2004,AL,DET,DET,C,4,162,81,72,90,N,N,N,N,Detroit Tigers,Comerica Park,1917004
2004,NL,FLO,FLA,E,3,162,80,83,79,N,N,N,N,Florida Marlins,Pro Player Stadium,1723105
2004,NL,HOU,HOU,C,2,162,81,92,70,N,Y,N,N,Houston Astros,Minute Maid Park,3087872
2004,AL,KCA,KCR,C,5,162,80,58,104,N,N,N,N,Kansas City Royals,Kauffman Stadium,1661478
2004,NL,LAN,LAD,W,1,162,81,93,69,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3488283
2004,NL,MIL,MIL,C,6,161,81,67,94,N,N,N,N,Milwaukee Brewers,Miller Park,2062382
2004,AL,MIN,MIN,C,1,162,81,92,70,Y,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,1911490
2004,NL,MON,WSN,E,5,162,80,67,95,N,N,N,N,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,749550
2004,AL,NYA,NYY,E,1,162,81,101,61,Y,N,N,N,New York Yankees,Yankee Stadium II,3775292
2004,NL,NYN,NYM,E,4,162,81,71,91,N,N,N,N,New York Mets,Shea Stadium,2318951
2004,AL,OAK,OAK,W,2,162,81,91,71,N,N,N,N,Oakland Athletics,Network Associates Coliseum,2201516
2004,NL,PHI,PHI,E,2,162,81,86,76,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,3250092
2004,NL,PIT,PIT,C,5,161,80,72,89,N,N,N,N,Pittsburgh Pirates,PNC Park,1580031
2004,NL,SDN,SDP,W,3,162,81,87,75,N,N,N,N,San Diego Padres,Petco Park,3016752
2004,AL,SEA,SEA,W,4,162,82,63,99,N,N,N,N,Seattle Mariners,Safeco Field,2940731
2004,NL,SFN,SFG,W,2,162,82,91,71,N,N,N,N,San Francisco Giants,SBC Park,3256854
2004,NL,SLN,STL,C,1,162,81,105,57,Y,N,Y,N,St. Louis Cardinals,Busch Stadium II,3048427
2004,AL,TBA,TBD,E,4,161,80,70,91,N,N,N,N,Tampa Bay Devil Rays,Tropicana Field,1274911
2004,AL,TEX,TEX,W,3,162,81,89,73,N,N,N,N,Texas Rangers,The Ballpark at Arlington,2513685
2004,AL,TOR,TOR,E,5,161,81,67,94,N,N,N,N,Toronto Blue Jays,Skydome,1900041
2005,NL,ARI,ARI,W,2,162,81,77,85,N,N,N,N,Arizona Diamondbacks,Bank One Ballpark,2059424
2005,NL,ATL,ATL,E,1,162,81,90,72,Y,N,N,N,Atlanta Braves,Turner Field,2521167
2005,AL,BAL,BAL,E,4,162,81,74,88,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2624740
2005,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,Boston Red Sox,Fenway Park II,2847888
2005,AL,CHA,CHW,C,1,162,81,99,63,Y,N,Y,Y,Chicago White Sox,U.S. Cellular Field,2342833
2005,NL,CHN,CHC,C,4,162,81,79,83,N,N,N,N,Chicago Cubs,Wrigley Field,3099992
2005,NL,CIN,CIN,C,5,163,82,73,89,N,N,N,N,Cincinnati Reds,Great American Ball Park,1943067
2005,AL,CLE,CLE,C,2,162,81,93,69,N,N,N,N,Cleveland Indians,Jacobs Field,2013763
2005,NL,COL,COL,W,5,162,81,67,95,N,N,N,N,Colorado Rockies,Coors Field,1914389
2005,AL,DET,DET,C,4,162,81,71,91,N,N,N,N,Detroit Tigers,Comerica Park,2024431
2005,NL,FLO,FLA,E,3,162,81,83,79,N,N,N,N,Florida Marlins,Dolphin Stadium,1852608
2005,NL,HOU,HOU,C,2,163,81,89,73,N,Y,Y,N,Houston Astros,Minute Maid Park,2804760
2005,AL,KCA,KCR,C,5,162,81,56,106,N,N,N,N,Kansas City Royals,Kauffman Stadium,1371181
2005,AL,LAA,ANA,W,1,162,81,95,67,Y,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,3404686
2005,NL,LAN,LAD,W,4,162,81,71,91,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3603646
2005,NL,MIL,MIL,C,3,162,81,81,81,N,N,N,N,Milwaukee Brewers,Miller Park,2211023
2005,AL,MIN,MIN,C,3,162,81,83,79,N,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,2034243
2005,AL,NYA,NYY,E,1,162,81,95,67,Y,N,N,N,New York Yankees,Yankee Stadium II,4090696
2005,NL,NYN,NYM,E,3,162,81,83,79,N,N,N,N,New York Mets,Shea Stadium,2829929
2005,AL,OAK,OAK,W,2,162,81,88,74,N,N,N,N,Oakland Athletics,McAfee Coliseum,2109118
2005,NL,PHI,PHI,E,2,162,81,88,74,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,2665304
2005,NL,PIT,PIT,C,6,162,81,67,95,N,N,N,N,Pittsburgh Pirates,PNC Park,1817245
2005,NL,SDN,SDP,W,1,162,81,82,80,Y,N,N,N,San Diego Padres,Petco Park,2869787
2005,AL,SEA,SEA,W,4,162,81,69,93,N,N,N,N,Seattle Mariners,Safeco Field,2725459
2005,NL,SFN,SFG,W,3,162,81,75,87,N,N,N,N,San Francisco Giants,SBC Park,3181023
2005,NL,SLN,STL,C,1,162,81,100,62,Y,N,N,N,St. Louis Cardinals,Busch Stadium II,3538988
2005,AL,TBA,TBD,E,5,162,81,67,95,N,N,N,N,Tampa Bay Devil Rays,Tropicana Field,1141669
2005,AL,TEX,TEX,W,3,162,81,79,83,N,N,N,N,Texas Rangers,Ameriquest Field,2525221
2005,AL,TOR,TOR,E,3,162,81,80,82,N,N,N,N,Toronto Blue Jays,Rogers Centre,2014995
2005,NL,WAS,WSN,E,5,162,81,81,81,N,N,N,N,Washington Nationals,R.F.K. Stadium,2731993
2006,NL,ARI,ARI,W,4,162,81,76,86,N,N,N,N,Arizona Diamondbacks,Chase Field,2091685
2006,NL,ATL,ATL,E,3,162,81,79,83,N,N,N,N,Atlanta Braves,Turner Field,2550524
2006,AL,BAL,BAL,E,4,162,81,70,92,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2153139
2006,AL,BOS,BOS,E,3,162,81,86,76,N,N,N,N,Boston Red Sox,Fenway Park II,2930588
2006,AL,CHA,CHW,C,3,162,81,90,72,N,N,N,N,Chicago White Sox,U.S. Cellular Field,2957414
2006,NL,CHN,CHC,C,6,162,81,66,96,N,N,N,N,Chicago Cubs,Wrigley Field,3123215
2006,NL,CIN,CIN,C,3,162,82,80,82,N,N,N,N,Cincinnati Reds,Great American Ball Park,2134607
2006,AL,CLE,CLE,C,4,162,81,78,84,N,N,N,N,Cleveland Indians,Jacobs Field,1997995
2006,NL,COL,COL,W,4,162,81,76,86,N,N,N,N,Colorado Rockies,Coors Field,2104362
2006,AL,DET,DET,C,2,162,81,95,67,N,Y,Y,N,Detroit Tigers,Comerica Park,2595937
2006,NL,FLO,FLA,E,4,162,81,78,84,N,N,N,N,Florida Marlins,Dolphin Stadium,1164134
2006,NL,HOU,HOU,C,2,162,81,82,80,N,N,N,N,Houston Astros,Minute Maid Park,3022763
2006,AL,KCA,KCR,C,5,162,81,62,100,N,N,N,N,Kansas City Royals,Kauffman Stadium,1372638
2006,AL,LAA,ANA,W,2,162,81,89,73,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,3406790
2006,NL,LAN,LAD,W,2,162,81,88,74,N,Y,N,N,Los Angeles Dodgers,Dodger Stadium,3758545
2006,NL,MIL,MIL,C,4,162,81,75,87,N,N,N,N,Milwaukee Brewers,Miller Park,2335643
2006,AL,MIN,MIN,C,1,162,81,96,66,Y,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,2285018
2006,AL,NYA,NYY,E,1,162,81,97,65,Y,N,N,N,New York Yankees,Yankee Stadium II,4248067
2006,NL,NYN,NYM,E,1,162,81,97,65,Y,N,N,N,New York Mets,Shea Stadium,3379535
2006,AL,OAK,OAK,W,1,162,81,93,69,Y,N,N,N,Oakland Athletics,McAfee Coliseum,1976625
2006,NL,PHI,PHI,E,2,162,81,85,77,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,2701815
2006,NL,PIT,PIT,C,5,162,81,67,95,N,N,N,N,Pittsburgh Pirates,PNC Park,1861549
2006,NL,SDN,SDP,W,1,162,81,88,74,Y,N,N,N,San Diego Padres,Petco Park,2659757
2006,AL,SEA,SEA,W,4,162,81,78,84,N,N,N,N,Seattle Mariners,Safeco Field,2481165
2006,NL,SFN,SFG,W,3,161,81,76,85,N,N,N,N,San Francisco Giants,AT&T Park,3130313
2006,NL,SLN,STL,C,1,161,80,83,78,Y,N,Y,Y,St. Louis Cardinals,Busch Stadium III,3407104
2006,AL,TBA,TBD,E,5,162,81,61,101,N,N,N,N,Tampa Bay Devil Rays,Tropicana Field,1368950
2006,AL,TEX,TEX,W,3,162,81,80,82,N,N,N,N,Texas Rangers,Ameriquest Field,2388757
2006,AL,TOR,TOR,E,2,162,81,87,75,N,N,N,N,Toronto Blue Jays,Rogers Centre,2302212
2006,NL,WAS,WSN,E,5,162,81,71,91,N,N,N,N,Washington Nationals,R.F.K. Stadium,2153056
2007,NL,ARI,ARI,W,1,162,81,90,72,Y,N,N,N,Arizona Diamondbacks,Chase Field,2325249
2007,NL,ATL,ATL,E,3,162,81,84,78,N,N,N,N,Atlanta Braves,Turner Field,2745207
2007,AL,BAL,BAL,E,4,162,81,69,93,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2164822
2007,AL,BOS,BOS,E,1,162,81,96,66,Y,N,Y,Y,Boston Red Sox,Fenway Park II,2970755
2007,AL,CHA,CHW,C,4,162,81,72,90,N,N,N,N,Chicago White Sox,U.S. Cellular Field,2684395
2007,NL,CHN,CHC,C,1,162,81,85,77,Y,N,N,N,Chicago Cubs,Wrigley Field,3252462
2007,NL,CIN,CIN,C,5,162,81,72,90,N,N,N,N,Cincinnati Reds,Great American Ball Park,2058593
2007,AL,CLE,CLE,C,1,162,80,96,66,Y,N,N,N,Cleveland Indians,Jacobs Field,2275912
2007,NL,COL,COL,W,2,163,82,90,73,N,Y,Y,N,Colorado Rockies,Coors Field,2376250
2007,AL,DET,DET,C,2,162,81,88,74,N,N,N,N,Detroit Tigers,Comerica Park,3047133
2007,NL,FLO,FLA,E,5,162,81,71,91,N,N,N,N,Florida Marlins,Dolphin Stadium,1370511
2007,NL,HOU,HOU,C,4,162,81,73,89,N,N,N,N,Houston Astros,Minute Maid Park,3020405
2007,AL,KCA,KCR,C,5,162,81,69,93,N,N,N,N,Kansas City Royals,Kauffman Stadium,1616867
2007,AL,LAA,ANA,W,1,162,81,94,68,Y,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,3365632
2007,NL,LAN,LAD,W,4,162,81,82,80,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3857036
2007,NL,MIL,MIL,C,2,162,81,83,79,N,N,N,N,Milwaukee Brewers,Miller Park,2869144
2007,AL,MIN,MIN,C,3,162,81,79,83,N,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,2296383
2007,AL,NYA,NYY,E,2,162,81,94,68,N,Y,N,N,New York Yankees,Yankee Stadium II,4271083
2007,NL,NYN,NYM,E,2,162,81,88,74,N,N,N,N,New York Mets,Shea Stadium,3853955
2007,AL,OAK,OAK,W,3,162,81,76,86,N,N,N,N,Oakland Athletics,McAfee Coliseum,1921844
2007,NL,PHI,PHI,E,1,162,81,89,73,Y,N,N,N,Philadelphia Phillies,Citizens Bank Park,3108325
2007,NL,PIT,PIT,C,6,162,81,68,94,N,N,N,N,Pittsburgh Pirates,PNC Park,1749142
2007,NL,SDN,SDP,W,3,163,81,89,74,N,N,N,N,San Diego Padres,Petco Park,2790074
2007,AL,SEA,SEA,W,2,162,82,88,74,N,N,N,N,Seattle Mariners,Safeco Field,2672223
2007,NL,SFN,SFG,W,5,162,81,71,91,N,N,N,N,San Francisco Giants,AT&T Park,3223215
2007,NL,SLN,STL,C,3,162,81,78,84,N,N,N,N,St. Louis Cardinals,Busch Stadium III,3552180
2007,AL,TBA,TBD,E,5,162,81,66,96,N,N,N,N,Tampa Bay Devil Rays,Tropicana Field,1387603
2007,AL,TEX,TEX,W,4,162,81,75,87,N,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,2353862
2007,AL,TOR,TOR,E,3,162,81,83,79,N,N,N,N,Toronto Blue Jays,Rogers Centre,2360644
2007,NL,WAS,WSN,E,4,162,81,73,89,N,N,N,N,Washington Nationals,R.F.K. Stadium,1943812
2008,NL,ARI,ARI,W,2,162,81,82,80,N,N,N,N,Arizona Diamondbacks,Chase Field,2509924
2008,NL,ATL,ATL,E,4,162,81,72,90,N,N,N,N,Atlanta Braves,Turner Field,2532834
2008,AL,BAL,BAL,E,5,161,81,68,93,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,1950075
2008,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,Boston Red Sox,Fenway Park II,3048250
2008,AL,CHA,CHW,C,1,163,82,89,74,Y,N,N,N,Chicago White Sox,U.S. Cellular Field,2500648
2008,NL,CHN,CHC,C,1,161,81,97,64,Y,N,N,N,Chicago Cubs,Wrigley Field,3300200
2008,NL,CIN,CIN,C,5,162,81,74,88,N,N,N,N,Cincinnati Reds,Great American Ball Park,2058632
2008,AL,CLE,CLE,C,3,162,81,81,81,N,N,N,N,Cleveland Indians,Jacobs Field,2169760
2008,NL,COL,COL,W,3,162,81,74,88,N,N,N,N,Colorado Rockies,Coors Field,2650218
2008,AL,DET,DET,C,5,162,81,74,88,N,N,N,N,Detroit Tigers,Comerica Park,3202645
2008,NL,FLO,FLA,E,3,161,81,84,77,N,N,N,N,Florida Marlins,Dolphin Stadium,1335076
2008,NL,HOU,HOU,C,3,161,80,86,75,N,N,N,N,Houston Astros,Minute Maid Park,2779487
2008,AL,KCA,KCR,C,4,162,81,75,87,N,N,N,N,Kansas City Royals,Kauffman Stadium,1578922
2008,AL,LAA,ANA,W,1,162,81,100,62,Y,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,3336747
2008,NL,LAN,LAD,W,1,162,81,84,78,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3730553
2008,NL,MIL,MIL,C,2,162,81,90,72,N,Y,N,N,Milwaukee Brewers,Miller Park,3068458
2008,AL,MIN,MIN,C,2,163,81,88,75,N,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,2302431
2008,AL,NYA,NYY,E,3,162,81,89,73,N,N,N,N,New York Yankees,Yankee Stadium II,4298655
2008,NL,NYN,NYM,E,2,162,81,89,73,N,N,N,N,New York Mets,Shea Stadium,4042045
2008,AL,OAK,OAK,W,3,161,81,75,86,N,N,N,N,Oakland Athletics,McAfee Coliseum,1665256
2008,NL,PHI,PHI,E,1,162,81,92,70,Y,N,Y,Y,Philadelphia Phillies,Citizens Bank Park,3422583
2008,NL,PIT,PIT,C,6,162,81,67,95,N,N,N,N,Pittsburgh Pirates,PNC Park,1609076
2008,NL,SDN,SDP,W,5,162,81,63,99,N,N,N,N,San Diego Padres,Petco Park,2427535
2008,AL,SEA,SEA,W,4,162,81,61,101,N,N,N,N,Seattle Mariners,Safeco Field,2329702
2008,NL,SFN,SFG,W,4,162,81,72,90,N,N,N,N,San Francisco Giants,AT&T Park,2863837
2008,NL,SLN,STL,C,4,162,81,86,76,N,N,N,N,St. Louis Cardinals,Busch Stadium III,3432917
2008,AL,TBA,TBD,E,1,162,81,97,65,Y,N,Y,N,Tampa Bay Rays,Tropicana Field,1811986
2008,AL,TEX,TEX,W,2,162,81,79,83,N,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,1945677
2008,AL,TOR,TOR,E,4,162,81,86,76,N,N,N,N,Toronto Blue Jays,Rogers Centre,2399786
2008,NL,WAS,WSN,E,5,161,80,59,102,N,N,N,N,Washington Nationals,Nationals Park,2320400
2009,NL,ARI,ARI,W,5,162,81,70,92,N,N,N,N,Arizona Diamondbacks,Chase Field,2128765
2009,NL,ATL,ATL,E,3,162,81,86,76,N,N,N,N,Atlanta Braves,Turner Field,2373631
2009,AL,BAL,BAL,E,5,162,81,64,98,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,1907163
2009,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,Boston Red Sox,Fenway Park II,3062699
2009,AL,CHA,CHW,C,3,162,81,79,83,N,N,N,N,Chicago White Sox,U.S. Cellular Field,2284163
2009,NL,CHN,CHC,C,2,161,80,83,78,N,N,N,N,Chicago Cubs,Wrigley Field,3168859
2009,NL,CIN,CIN,C,4,162,81,78,84,N,N,N,N,Cincinnati Reds,Great American Ball Park,1747919
2009,AL,CLE,CLE,C,4,162,81,65,97,N,N,N,N,Cleveland Indians,Jacobs Field,1766242
2009,NL,COL,COL,W,2,162,81,92,70,N,Y,N,N,Colorado Rockies,Coors Field,2665080
2009,AL,DET,DET,C,2,163,81,86,77,N,N,N,N,Detroit Tigers,Comerica Park,2567165
2009,NL,FLO,FLA,E,2,162,81,87,75,N,N,N,N,Florida Marlins,Dolphin Stadium,1464109
2009,NL,HOU,HOU,C,5,162,81,74,88,N,N,N,N,Houston Astros,Minute Maid Park,2521076
2009,AL,KCA,KCR,C,4,162,81,65,97,N,N,N,N,Kansas City Royals,Kauffman Stadium,1797891
2009,AL,LAA,ANA,W,1,162,81,97,65,Y,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,3240386
2009,NL,LAN,LAD,W,1,162,81,95,67,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3761655
2009,NL,MIL,MIL,C,3,162,81,80,82,N,N,N,N,Milwaukee Brewers,Miller Park,3037451
2009,AL,MIN,MIN,C,1,163,82,87,76,Y,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,2416237
2009,AL,NYA,NYY,E,1,162,81,103,59,Y,N,Y,Y,New York Yankees,Yankee Stadium III,3719358
2009,NL,NYN,NYM,E,4,162,81,70,92,N,N,N,N,New York Mets,Citi Field,3168571
2009,AL,OAK,OAK,W,4,162,81,75,87,N,N,N,N,Oakland Athletics,Oakland-Alameda Country Coliseum,1408783
2009,NL,PHI,PHI,E,1,162,81,93,69,Y,N,Y,N,Philadelphia Phillies,Citizens Bank Park,3600693
